DTXSID,PREFERRED_NAME,CASRN,SMILES,multmer_test,inorganic,CAN_SMILES,docking score,MMGBSA,Polymers,isDuplicated,firstOccurred,IMPORTANCE,Primary_Class,Sec_class
DTXSID40583342,4-[3-(Perfluorobutyl)-1-propyloxy]benzyl alcohol,892154-51-7,OCC1=CC=C(OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,FALSE,FALSE,OCc1ccc(cc1)OCCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-11.377,-49.9402,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID50895948,"1-[(Butan-2-yl)amino]-3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-nonadecafluoroundecan-2-ol",94817-79-5,CCC(C)NCC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,CCC(NCC(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O)C,-11.375,-49.681,FALSE,FALSE,,,Other aliphatics,Others
DTXSID10881165,"4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-Heptadecafluoro-1-phenoxyundecan-2-ol",94159-91-8,OC(COC1=CC=CC=C1)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,OC(CC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)COc1ccccc1,-11.365,-52.853,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID50896455,"2,5-Difluoro-N-(3-{[4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-2,6-dimethylphenyl]carbamoyl}phenyl)benzamide",862130-67-4,Cc1cc(cc(C)c1NC(=O)c1cccc(NC(=O)c2cc(F)ccc2F)c1)C(F)(C(F)(F)F)C(F)(F)F,FALSE,FALSE,Fc1ccc(c(c1)C(=O)Nc1cccc(c1)C(=O)Nc1c(C)cc(cc1C)C(C(F)(F)F)(C(F)(F)F)F)F,-11.361,-61.0699,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID90181998,"2,2'-((3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Heptadecafluorodecyl)imino)bisethanol",27607-36-9,OCCN(CCO)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,OCCN(CCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CCO,-11.359,-56.7601,FALSE,FALSE,,,Other aliphatics,Others
DTXSID90895563,"2-(Heptadecafluorooctyl)butane-1,4-diol",135440-42-5,OCCC(CO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,OCCC(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CO,-11.352,-45.9792,FALSE,FALSE,,,Other aliphatics,Others
DTXSID80881157,"1-(Perfluorofluorooctyl)propane-2,3-diol",94159-84-9,OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,OCC(CC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,-11.342,-43.8708,FALSE,FALSE,,,Other aliphatics,Others
DTXSID00897472,"N,N'-(Methylenedi-1,4-phenylene)bis(perfluorobutanamide)",124232-75-3,FC(F)(F)C(F)(F)C(F)(F)C(=O)NC1=CC=C(CC2=CC=C(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)C=C2)C=C1,FALSE,FALSE,O=C(C(C(C(F)(F)F)(F)F)(F)F)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)C(C(C(F)(F)F)(F)F)(F)F,-11.34,-65.3499,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID70888610,"Phenol, 4,4'-[2,2,2-trifluoro-1-(trifluoromethyl)ethylidene]bis[2-amino-",83558-87-6,NC1=C(O)C=CC(=C1)C(C1=CC(N)=C(O)C=C1)(C(F)(F)F)C(F)(F)F,FALSE,FALSE,Oc1ccc(cc1N)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)N)O,-11.337,-39.5699,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID80897475,"4,5-Dihydro-2-phenyl-α-((perfluorohexyl)ethyloxy)methyl-1H-Imidazole-1-ethanol",1363391-48-3,OC(COCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CN1CCN=C1C1=CC=CC=C1,FALSE,FALSE,OC(CN1CCN=C1c1ccccc1)COCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-11.325,-64.9209,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID8031861,Perfluorododecanoic acid,307-55-1,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,OC(=O)C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-11.324,-46.2428,FALSE,FALSE,,CA WATERBOARD,PFAAs,PFCAs
DTXSID80320031,"N,N'-bis(2-aminophenyl)-2,2,3,3,4,4-hexafluoropentanediamide",79834-53-0,NC1=CC=CC=C1NC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)NC1=CC=CC=C1N,FALSE,FALSE,O=C(C(C(C(C(=O)Nc1ccccc1N)(F)F)(F)F)(F)F)Nc1ccccc1N,-11.311,-50.7718,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID50411869,"1-diphenylphosphoryl-2-(1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluorohexyl)benzene",11/8/7225,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CC=C1P(=O)(C1=CC=CC=C1)C1=CC=CC=C1,FALSE,FALSE,FC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(C(c1ccccc1P(=O)(c1ccccc1)c1ccccc1)(F)F)F,-11.299,-58.8816,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID40881315,"4-[(Nonadecafluorodecenyl)oxy]benzenesulfonic acid, sodium salt",64910-98-1,OS(=O)(=O)C1=CC=C(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=C(F)F)C=C1,FALSE,FALSE,FC(=C(C(C(C(C(C(C(C(C(Oc1ccc(cc1)S(=O)(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F)F,-11.287,-58.349,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID10806712,"{4-[(1,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-Heptadecafluoronon-1-en-1-yl)oxy]phenyl}methanol",62623-09-0,OCC1=CC=C(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,FALSE,FALSE,OCc1ccc(cc1)OC(=C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F)F,-11.273,-52.3018,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID70897469,2-(Perfluorodecyl)ethyl N-1-naphthalenylcarbamate,305849-27-8,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOC(=O)NC1=CC=CC2=CC=CC=C12,FALSE,FALSE,O=C(Nc1cccc2c1cccc2)OCCC(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-11.261,-66.9807,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID50458597,"1,12-Dodecanediol, 4,4,5,5,6,6,7,7,8,8,9,9-dodecafluoro-2,11-diiodo-",94403-05-1,OCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(I)CO,FALSE,FALSE,OCC(CC(C(C(C(C(C(CC(CO)I)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)I,-11.254,-52.0404,FALSE,FALSE,,,Other aliphatics,FTIOH
DTXSID90996549,"N,N'-(3,3'-Dichloro[1,1'-biphenyl]-4,4'-diyl)bis(heptafluorobutanimidic acid)",75042-09-0,OC(=NC1=C(Cl)C=C(C=C1)C1=CC(Cl)=C(C=C1)N=C(O)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,OC(=Nc1ccc(cc1Cl)c1ccc(c(c1)Cl)N=C(C(C(C(F)(F)F)(F)F)(F)F)O)C(C(C(F)(F)F)(F)F)(F)F,-11.243,-63.4108,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID00780638,"2-(3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctyl)propane-1,3-diol",25664-42-0,OCC(CO)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,OCC(CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CO,-11.233,-41.6816,FALSE,FALSE,,,Other aliphatics,Others
DTXSID10395919,"N-(2,3-Dihydroxypropyl)-1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluoro-N-propyloctane-1-sulfonamide",2262-49-9,CCCN(CC(O)CO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,CCCN(S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CC(CO)O,-11.207,-58.3045,FALSE,FALSE,,,Other aliphatics,PASF-based substances
DTXSID60382096,"2,2,3,3,4,4,5,5-Octafluorohexane-1,6-diyl bis(4-methylbenzene-1-sulfonate)",58191-47-2,CC1=CC=C(C=C1)S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)COS(=O)(=O)C1=CC=C(C)C=C1,FALSE,FALSE,FC(C(C(COS(=O)(=O)c1ccc(cc1)C)(F)F)(F)F)(C(COS(=O)(=O)c1ccc(cc1)C)(F)F)F,-11.196,-70.5239,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID30896130,2-(Heptafluoropropyl)-3-phenylquinoxaline,69492-70-2,FC(F)(F)C(F)(F)C(F)(F)c1nc2ccccc2nc1-c1ccccc1,FALSE,FALSE,FC(C(c1nc2ccccc2nc1c1ccccc1)(F)F)(C(F)(F)F)F,-11.164,-47.3213,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID10880219,11-(Perfluorooctyl)undec-10-enol,15364-19-9,OCCCCCCCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,OCCCCCCCCCC=CC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-11.164,-63.4308,FALSE,FALSE,,,Other aliphatics,Others
DTXSID10628658,2'-Deoxy-5-(nonafluorobutyl)uridine,58671-35-5,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(C(=O)NC1=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,OCC1OC(CC1O)n1cc(c(=O)[nH]c1=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-11.143,-45.9512,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID10896451,"2,4-Difluoro-N-(3-{[4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-2,6-dimethylphenyl]carbamoyl}phenyl)benzamide",862130-66-3,Cc1cc(cc(C)c1NC(=O)c1cccc(NC(=O)c2ccc(F)cc2F)c1)C(F)(C(F)(F)F)C(F)(F)F,FALSE,FALSE,Fc1ccc(c(c1)F)C(=O)Nc1cccc(c1)C(=O)Nc1c(C)cc(cc1C)C(C(F)(F)F)(C(F)(F)F)F,-11.13,-63.0759,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID90895543,"3-[(3,3,4,4,5,5,6,6,6-Nonafluorohexyl)oxy]propane-1,2-diol",135548-22-0,OCC(O)COCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,OCC(COCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,-11.125,-38.645,FALSE,FALSE,,,Other aliphatics,Ether based substances
DTXSID90583413,4-((Perfluorohexyl)ethyl)phenylmethanol,356055-76-0,OCC1=CC=C(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,FALSE,FALSE,OCc1ccc(cc1)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-11.122,-47.3048,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID70881166,1-Phenoxy(3-(perfluoro-7-methyloctyl)propan-2-ol),94159-92-9,OC(COC1=CC=CC=C1)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,FALSE,FALSE,OC(CC(C(C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)COc1ccccc1,-11.114,-55.2857,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID40804004,"3,3'-Bis(tridecafluorohexyl)-2,2'-bithiophene",630045-87-3,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=C(SC=C1)C1=C(C=CS1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,FC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(C(c1ccsc1c1sccc1C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F,-11.112,-62.6277,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID30896458,"3-Benzamido-2,6-difluoro-N-[4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-2,6-dimethylphenyl]benzamide",862133-36-6,Cc1cc(cc(C)c1NC(=O)c1c(F)ccc(NC(=O)c2ccccc2)c1F)C(F)(C(F)(F)F)C(F)(F)F,FALSE,FALSE,O=C(c1ccccc1)Nc1ccc(c(c1F)C(=O)Nc1c(C)cc(cc1C)C(C(F)(F)F)(C(F)(F)F)F)F,-11.11,-65.1751,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID20893411,"N,N'-bis(2-hydroxy-6,6,7,7-tetrafluoro-4-oxaheptyl)tetramethylethylenediaminium chloride",1220100-43-5,[Cl-].[Cl-].C[N+](C)(CC[N+](C)(C)CC(O)COCC(F)(F)C(F)F)CC(O)COCC(F)(F)C(F)F,TRUE,FALSE,OC(C[N+](CC[N+](CC(COCC(C(F)F)(F)F)O)(C)C)(C)C)COCC(C(F)F)(F)F,-11.104,-61.3589,FALSE,FALSE,,,Other aliphatics,Ether based substances
DTXSID90896454,"4-Chloro-2-fluoro-N-(3-{[4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-2,6-dimethylphenyl]carbamoyl}phenyl)benzamide",862130-90-3,Cc1cc(cc(C)c1NC(=O)c1cccc(NC(=O)c2ccc(Cl)cc2F)c1)C(F)(C(F)(F)F)C(F)(F)F,FALSE,FALSE,Clc1ccc(c(c1)F)C(=O)Nc1cccc(c1)C(=O)Nc1c(C)cc(cc1C)C(C(F)(F)F)(C(F)(F)F)F,-11.095,-64.9437,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID80881278,Potassium 6-(3-(perfluorohexyl)sulfonyloxyphenylaminocarbonyl)perchlorobenzoate,68815-72-5,[K+].[H]N(C(=O)C1=C(C([O-])=O)C(Cl)=C(Cl)C(Cl)=C1Cl)C1=CC(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=CC=C1,TRUE,FALSE,O=C(c1c(Cl)c(Cl)c(c(c1C(=O)O)Cl)Cl)Nc1cccc(c1)OS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-11.093,-71.8935,FALSE,FALSE,,,Side-chain aromatics,PASF-based substances
DTXSID20880164,"Nonanoic acid, 2,4,6,8,9-pentachloro-2,3,3,4,5,5,6,7,7,8,9,9-dodecafluoro-",754-87-0,OC(=O)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,FALSE,FALSE,OC(=O)C(C(C(C(C(C(C(C(Cl)(F)F)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)F,-11.091,-43.5656,FALSE,FALSE,,,Other aliphatics,PACF-based substances 
DTXSID80529603,"2-[1-(Phenylsulfanyl)-2-(1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluorohexane-1-sulfonyl)ethyl]thiophene",89863-48-9,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)CC(SC1=CC=CC=C1)C1=CC=CS1,FALSE,FALSE,O=S(=O)(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CC(c1cccs1)Sc1ccccc1,-11.062,-59.1166,FALSE,FALSE,,,Side-chain aromatics,PASF-based substances
DTXSID10413743,"6-(1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluorohexylsulfonyl)naphthalen-2-ol",7240-48-4,OC1=CC2=C(C=C1)C=C(C=C2)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,Oc1ccc2c(c1)ccc(c2)S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-11.041,-51.2998,FALSE,FALSE,,,Side-chain aromatics,PASF-based substances
DTXSID80896463,"5-Benzamido-2,4-dibromo-N-[4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-2,6-dimethylphenyl]benzamide",862133-37-7,Cc1cc(cc(C)c1NC(=O)c1cc(NC(=O)c2ccccc2)c(Br)cc1Br)C(F)(C(F)(F)F)C(F)(F)F,FALSE,FALSE,O=C(c1cc(NC(=O)c2ccccc2)c(cc1Br)Br)Nc1c(C)cc(cc1C)C(C(F)(F)F)(C(F)(F)F)F,-11.039,-67.4176,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID90832413,"13-[4-(Tridecafluorohexyl)phenyl]-3,6,9,12-tetraoxaoctadecan-1-ol",874212-25-6,CCCCCC(OCCOCCOCCOCCO)C1=CC=C(C=C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,CCCCCC(c1ccc(cc1)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)OCCOCCOCCOCCO,-11.036,-84.506,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID20443273,"2-Propanol, 1,1'-[(3,3,4,4,5,5,6,6,6-nonafluorohexyl)imino]bis[3-chloro-",194735-07-4,OC(CCl)CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(O)CCl,FALSE,FALSE,ClCC(CN(CC(CCl)O)CCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,-11.03,-48.8893,FALSE,FALSE,,,Other aliphatics,Others
DTXSID00896041,"4-[(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Heptadecafluorodecyl)oxy]benzoic acid",188034-84-6,OC(=O)c1ccc(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,FALSE,FALSE,OC(=O)c1ccc(cc1)OCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-11.021,-53.524,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID90892951,Perfluoroundecane amide betaine,77968-31-1,C[N+](C)(CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC([O-])=O,FALSE,FALSE,[O-]C(=O)C[N+](CCCNC(=O)C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C)C,-11.019,-66.6248,FALSE,FALSE,,,Other aliphatics,Amide based substances
DTXSID10896173,"5-Chloro-2-(2-chloro-4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-heptadecafluoroundecyl)phenyl acetate",38506-72-8,CC(=O)Oc1cc(Cl)ccc1CC(Cl)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,ClC(CC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)Cc1ccc(cc1OC(=O)C)Cl,-11.003,-62.4092,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID00774092,"1-[Bis(2-hydroxyethyl)amino]-4,4,5,5,6,6,6-heptafluorohexan-2-ol",189160-58-5,OCCN(CCO)CC(O)CC(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,OCCN(CC(CC(C(C(F)(F)F)(F)F)(F)F)O)CCO,-11,-44.6182,FALSE,FALSE,,,Other aliphatics,Others
DTXSID60774058,4-[(Pentacosafluorododecyl)sulfanyl]phenol,189196-62-1,OC1=CC=C(SC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,FALSE,FALSE,Oc1ccc(cc1)SC(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-10.999,-60.5834,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID00896460,"3-(2-Chloro-4-fluorobenzamido)-2-fluoro-N-[4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-2,6-dimethylphenyl]benzamide",862133-15-1,Cc1cc(cc(C)c1NC(=O)c1cccc(NC(=O)c2ccc(F)cc2Cl)c1F)C(F)(C(F)(F)F)C(F)(F)F,FALSE,FALSE,Fc1ccc(c(c1)Cl)C(=O)Nc1cccc(c1F)C(=O)Nc1c(C)cc(cc1C)C(C(F)(F)F)(C(F)(F)F)F,-10.99,-66.6011,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID30724661,[4-(Heptadecafluorooctyl)phenyl]methanol,163114-33-8,OCC1=CC=C(C=C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,OCc1ccc(cc1)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-10.984,-49.3666,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID70895506,"1,1,1,2,2,3,3,4,4,5,5,6,6,13,13,14,14,15,15,16,16,17,17,18,18,18-Hexacosafluoro-8,11-diiodooctadecane",959462-50-1,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(I)CCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,IC(CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CCC(CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)I,-10.983,-68.3981,FALSE,FALSE,,,Other aliphatics,FTI
DTXSID20895551,"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8-Heptadecafluorotetracos-9-ene",1244062-16-5,CCCCCCCCCCCCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FALSE,FALSE,CCCCCCCCCCCCCCC=CC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-10.975,-72.1349,FALSE,FALSE,,,Fluorotelomer PFAA precursors,SFAenes
DTXSID00896723,"11-(Nonafluorobutyl)-9,10-dihydro-9,10-(epithiomethano)anthracene",267648-90-8,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1SC2c3ccccc3C1c1ccccc21,FALSE,FALSE,FC(C(C(C(F)(F)F)(F)F)(F)F)(C1SC2c3c(C1c1c2cccc1)cccc3)F,-10.974,-48.0132,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID60750736,4-Cyanophenyl 4-(nonadecafluorononyl)benzoate,88951-08-0,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(C=C1)C(=O)OC1=CC=C(C=C1)C#N,FALSE,FALSE,N#Cc1ccc(cc1)OC(=O)c1ccc(cc1)C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-10.965,-67.6109,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID70707539,"5-Decyl-2-[4-(2,2,3,3,4,4,4-heptafluorobutoxy)phenyl]pyrimidine",141550-25-6,CCCCCCCCCCC1=CN=C(N=C1)C1=CC=C(OCC(F)(F)C(F)(F)C(F)(F)F)C=C1,FALSE,FALSE,CCCCCCCCCCc1cnc(nc1)c1ccc(cc1)OCC(C(C(F)(F)F)(F)F)(F)F,-10.955,-71.5857,FALSE,FALSE,,,Side-chain aromatics,Others
DTXSID80880529,3-(Perfluoro(11-methyldodecyl))-2-hydroxypropyl dihydrogen phosphate,63295-28-3,OC(COP(O)(O)=O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,FALSE,FALSE,OC(CC(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(C(F)(F)F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)COP(=O)(O)O,-10.952,-63.8105,FALSE,FALSE,,,Other aliphatics,Others
DTXSID90897507,"Perfluoro-2-(2-ethoxyethoxy)-1,1-diphenylethan-1-ol",217824-95-8,OC(C1=C(F)C(F)=C(F)C(F)=C1F)(C1=C(F)C(F)=C(F)C(F)=C1F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,FALSE,FALSE,Fc1c(F)c(F)c(c(c1C(C(OC(C(OC(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(c1c(F)c(F)c(c(c1F)F)F)O)F)F,-10.941,-52.5888,FALSE,FALSE,,,Side-chain aromatics,Others
